884,942052,Go! Sports Ski,"Go! Sports Ski is a skiing simulator that harnesses the SIXAXIS wireless controller to twist, turn and pull off tricks. The easy and intuitive motion control allows you to fly down visually stunning slopes right out of the gate. Supporting various single player modes, including slalom racing, a split-screen versus mode and several online battle modes, Go Sports Ski features two distinct courses. Other online features include downloading the top online player?s ghost data to race against and a global ranking system. Includes 3 offline practice modes, split-screen battle, 2 online single player leaderboard time trials, and 4 player online battle mode. Collect up to 27 Emblems ? Unlock emblems with gameplay success and display them to your online records. Global Online Ranking ? See how you stack up against other skiers worldwide."
885,944801,Go! Sports Skydiving,"Go! Sports Skydiving is a skydiving simulator that uses the Sixaxis wireless controller to twist, turn, and pull off tricks. The easy, intuitive motion control lets you move through the skies into various skydiving team formations or perform solo tricks with the greatest of ease. Supports several single-player modes, including formation, team match, landing, and several online battle modes."
886,936125,Go! Sudoku,"Up to 1000 Puzzles - Download up to 1000 puzzles with various play modes including multiplayer, battle and classic Sudoku. Animated Background and Music - Demonstrating the power of the PS3 system, the animated backgrounds and ambient sounds are generated in real time and react to the player. Multiplayer Mode - Engage in 4-player multiplayer fun."
887,695400,God Mode,"God Mode combines non-linear gameplay, fast and frantic shooting, hordes of on-screen enemies, and stunning visuals.  The game hosts a single-player mode, as well as online and offline (via LAN) co-op play with 1-4 players.  In addition to accessing more than 11 different weapons for battle, players are also equipped with a special ability fueled by Rage, which is gathered by amassing kills.  Players can choose from several different powers ranging from offensive, to defensive, to support; all of which can be upgraded.  A series of in-game modifiers known as Tests of Faith alter gameplay on the fly and ensure that matches rarely--if ever--play out the same way twice.  Each character is fully customizable, both in appearance and equipment, which evolve throughout the game.  Gold and experience are accrued by players in a reward system to unlock new weapons and unique, powerful abilities, both of which have the option for further upgrades."
888,943928,God of War III,"Set in the realm of brutal Greek mythology, God of War III is a single-player game that allows players to take on the climatic role of the ex-Spartan warrior, Kratos, as he scales through the intimidating heights of Mt. Olympus and the dark depths of Hell to seek revenge on those who have betrayed him.  Armed with double-chained blades, and an array of new weapons and magic for this iteration of the trilogy, Kratos must take on mythology's darkest creatures while solving intricate puzzles throughout his merciless quest to destroy Olympus. Utilizing a new game engine built from the ground up and state-of-the-art visual technologies, the development team behind God of War III has made standard-setting strides in giving players the realistic feel of actually being on the battlegrounds.  With texture resolutions quadrupling since God of War II on PlayStation 2 computer entertainment system, God of War III, in its debut on the PS3 system, will feature fluid, life-like characters, as well as dynamic lighting effects, a robust weapon system, and world-changing scenarios that will truly bring unmistakable realism to Kratos' fateful quest. Players will have a chance to join battles on a grand scale that is four times larger than its predecessor."
889,667703,God of War: Ascension,"God of War: Ascension is a Hack N' Slash Action game and PlayStation 3 exclusive that serves as a prequel to the popular God of War video game series. The game is the seventh release in the series, and reveals the details of Kratos' initial betrayal by Ares while human, and the source of his rage. Game features include: eight-player online multiplayer support, new combat and puzzle mechanics, HD video output, bluetooth headset support, and new enemies to battle."
890,990637,Gods vs. Humans,"Embody major gods from the fabulous mythologies of Scandinavia, Egypt, Rome and Japan. As a god, you have enough power to rule the humans - all but the cheeky ones! Some of them want to enter your domain, and they've decided to build a tower to confront you. Use your divine powers to bring them down and show them who's boss. Be careful not to hurt them, though - you need people to believe in you. There are 16 playable gods with distinctive powers, four hysterical bosses to defeat, 16 additional challenges for experienced players, 60 levels for the solo campaign and a special split-screen two-player mode."
891,938068,Godzilla: Unleashed,"Godzilla Unleashed is a fighting game on a giant scale. The game stars the legendary Godzilla and a slew of the most renowned monsters of all-time. Gamers are challenged to ultimately save the planet from mayhem and destruction. Set in urban arenas, Godzilla Unleashed's interactive 3D cityscapes, big destructible buildings, soaring skyscrapers and towering alien formations provide the backdrop to epic worldwide destruction."
892,958360,Gold's Gym: Cardio Workout,The world's leading authority on health and fitness makes its way to the Nintendo Wii in Gold's Gym: Cardio Workout.
893,636218,Golden Axe,"In the original game that launched the popular series, the evil Death Adder has invaded your land and taken the king and princess prisoner. Three mighty warriors step forward to bring the villain to justice. The powerful fighter, Ax Battler, the female amazon, Tyris Flare, and the mighty dwarf, Gilius Thunderhead, will use their weapons and magic to fight their way through Death Adder's hordes. Along the way, they'll mount fearsome, fire-spitting beasts to help even the odds. Team up with a friend and enjoy two-player simultaneous gameplay for a better chance of survival."
894,933095,Golden Axe: Beast Rider,"Golden Axe delivers action-RPG thrills as a small band of Riders embark on an epic adventure to recruit allies, expose the enemy and prevent the annihilation of their breed. Delivering an intense and unique combat experience, players charge into battle on the backs of ferocious beasts or take their chances with the enemy while on foot. Fighting skill, wits and even magic are all called into action as players immerse themselves in the struggle to defeat an evil intent on enslaving the remains of civilization."
895,946407,Golf: Tee It Up!,"Hit the sweet spot with Golf: Tee It Up! Pick up and play a few quick holes on your own or compete with friends in a full 18-hole multiplayer tournament. With zany customizable characters, both beginners and experienced golfers can easily join the fun on beautiful panoramic and challenging courses. Need that special touch for your hacked shot? With the unique Focus feature, read the green or control the ball's spin in flight to achieve amazing precision! A huge combination of game modes awaits including stroke, cup, or match play with local or multiplayer modes over Xbox LIVE."
896,950966,Goosebumps HorrorLand,"Explore a fright-themed amusement park filled with 30 thrilling rides and bone-chilling attractions! Sounds like fun...until you discover the scares are all too real and find yourself battling Certain Death, vanquishing vampires and hanging on for life on the Roller Ghoster. Survive the terror and maybe, just maybe, you'll make it out alive!"
897,989150,Gormiti: The Lords of Nature!,"Gormiti: The Lords of Nature! features characters and locations from the popular Gormiti TV show co-produced by Marathon Media & Giochi Preziosi. The action starts as a character named Razzle, while cleaning the library, accidentally knocks some old books into a Portal. These books tumble down to the 'Island of Gorm' where a never ending battle is going on between vast armies inspired by the elemental forces of nature. The books eventually land at the feet of Magmion, the evil Lava Gormiti. Magmion reads the book and learns of an old legend which talks about reuniting five sacred amulets which have been scattered across Gorm. Once reunited these amulets allow the holder to open an inter-dimensional portal to Earth! The Lords of Nature need to use all their unique powers to hinder Magmion's plans and save Earth. The game recreates the beautifully illustrated island of Gorm, where the Lords of Earth, Sea, Air and Forest are charged with stopping the evil Magmion from wreaking havoc."
898,630670,Gotham City Impostors,"Gotham City Impostors is a multiplayer game unlike any other, giving players the opportunity to rebel against conformity as they customize their own characters.  Posing as amateur vigilantes or villains, gamers will create their very own Bats and Jokerz characters using unprecedented customization options including insane costumes, homebrewed gadgets and a wide range of traditional and imagined weapons."
899,951328,Gradius ReBirth,Blast your way through levels filled with alien spaceships and otherworldly creatures in this retro side-scrolling shooter. Pick your weapons carefully and upgrade them to create a devastating arsenal of space-aged weapons that will aid you in your challenging mission. Players can post their high scores to worldwide leader boards via Nintendo Wi-Fi Connection and see where they rank against all the other Gradius ReBirth players. Test your skills with Gradius ReBirth and see if you have what it takes to beat this action-packed arcade shooter.
900,941103,Gran Turismo 5,"The next installment of the award-winning racing franchise, Gran Turismo 5, is coming exclusively to the PlayStation 3 system. Known for its signature beauty and precision, the highly anticipated racer will showcase new jaw-dropping cars, real-life tracks, and diverse racing styles. Gran Turismo promises to deliver exciting advancements to the series in the most comprehensive racing experience ever."
901,942026,Gran Turismo 5 Prologue,"You'll feel like you're really racing with this intense prologue to Gran Turismo 5. The real driving simulator returns with an all-new interior dash view, online racing, and 50 cars from worldwide manufactures, including Ferrari, Ford, and Audi. Gran Turismo 5: Prologue unveils revolutionary advancements that blur the distinction between simulation and reality."
902,928379,Gran Turismo HD Concept,"Experience Gran Turismo HD Concept, the first installment of the world renowned Gran Turismo franchise on the PLAYSTATION 3 system. Developed by Polyphony Digital, Gran Turismo HD Concept delivers an unparalleled racing experience in full HD 1080p* resolution with next-generation graphics and physics. Race ten cars from worldwide manufacturers, including the Gran Turismo debut of Ferrari."
903,933037,Grand Theft Auto IV,"For Niko Bellic, fresh off the boat from Europe, it is the hope he can escape his past. For his cousin, Roman, it is the vision that together they can find fortune in Liberty City, gateway to the land of opportunity. As they slip into debt and are dragged into a criminal underworld by a series of shysters, thieves and sociopaths, they discover that the reality is very different from the dream in a city that worships money and status, and is heaven for those who have them and a living nightmare for those who don't."
904,634491,Grand Theft Auto V,"Los Santos: a sprawling sun-soaked metropolis full of self-help gurus, starlets and fading celebrities, once the envy of the Western world, now struggling to stay afloat in an era of economic uncertainty and cheap reality TV.Amidst the turmoil, three very different criminals plot their own chances of survival and success: Franklin, a street hustler looking for real opportunities and serious money; Michael, a professional ex-con whose retirement is a lot less rosy than he hoped it would be; and Trevor, a violent maniac driven by the chance of a cheap high and the next big score. Running out of options, the crew risks everything in a series of daring and dangerous heists that could set them up for life.The biggest, most dynamic and most diverse open world ever created, Grand Theft Auto V blends storytelling and gameplay in new ways as players repeatedly jump in and out of the lives of the game's three lead characters, playing all sides of the game's interwoven story.All the classic hallmarks of the groundbreaking series return, including incredible attention to detail and Grand Theft Auto's darkly humorous take on modern culture, alongside a brand new and ambitious approach to open world multiplayer."
905,976128,Gravitronix,"It's time to claim your rightful place as the champion of the Gravitronix arena, but get ready to deal with up to 7 other players who are all shooting for the same title! Vanquish your opponents with four different projectiles and the powerful beams of your gravity platform. Intercept attacks and take careful aim at exposed vulnerabilities. Deflect incoming projectiles or capture and charge them with energy for devastating explosive attacks. Team up with a friend and play through campaign mode or with up to eight players on a single Wii in versus mode for an all-out battle. Customize your matches with a variety of different options such as flooding the arena with projectiles or making the game insanely fast. No matter how you like to play, grab your friends and have a blast with Gravitronix!"
906,960627,Gravity Crash,"In Gravity Crash, developed by Just Add Water, the player pilots a small craft.  Mastering the flight mechanics to combat the perpetual gravitational pull is the key to success.  Armed with  an arsenal of main and special weapons, a rechargeable shield and a carefully watched fuel gauge, players battle gravity and inertia through 37 planets that each feature environmental dangers, enemies and other obstacles.  Along the way, players will encounter volcanic eruptions, winding caverns and bodies of water in their pursuit to complete their mission. Additionally, Gravity Crash is the first Arcade Shooter on PSN to offer a Level Editor.  Players can design their own planet fraught with danger, from narrow, twisting tunnels to deadly enemies.  Then, they can publish and share it for others on the PlayStation Network to download and enjoy.  New content publishing on PSN guarantees fresh and exciting new levels every time a player turns on Gravity Crash."
907,961233,Grease: The Official Video Game,"The Grease video game will allow players to sing and dance alongside Danny, Sandy, The Pink Ladies and the T-Birds. The game will take full advantage of the Nintendo Wii's motion-sensing controls and microphone, and the DS's touch screen to create exciting gameplay for casual and family gamers eager to experience Grease in a new medium."
908,971353,Greed Corp,"Find the delicate balance between harvesting the land for resources and preserving it to stay alive. Will you defend your territory or sacrifice it to keep it out of enemy hands? Manage the finite available resources to build your army and use the collapsing terrain to your advantage. Destroy your enemies, or destroy the very land they stand on, before they do it to you. The game features a comprehensive single player campaign, introducing you to the four factions that inhabit the world. A large collection of unique maps is available outside of the campaign, specifically designed for 2, 3, or 4-player battles. Matches can be played with any combination of local, online and AI players, allowing for quick access to multiplayer action and offering multiple unlockables for a variety of challenges."
909,981373,Green Day: Rock Band,This latest Rock Band title aims to encapsulate the spirit and energy of a band that has sold more than 50 million records worldwide and been hailed as one of the best live acts touring today.
910,999483,Green Lantern: Rise of the Manhunters,"Green Lantern: Rise of the Manhunters is inspired by the feature film, which brings the enduringly popular DC Comics super hero to the big screen for the first time and which stars Ryan Reynolds in the title role as Hal Jordan, the newest member of the Green Lantern Corps.  In the videogame players will utilize over a dozen constructs and take flight across the deepest parts of the Universe to restore intergalactic order by wielding the ultimate weapon: the Green Lantern power ring."
911,955103,Grey's Anatomy: The Video Game,"Grey's Anatomy: The Video Game brings to life all the people and places from a top-rated TV show. Experience a whole new story written in collaboration with the Grey's Anatomy TV show production team and writers, as Seattle Grace Hospital is struck by one of the worst crises in the hospital's history."
912,939160,GRID,"GRID takes players to dramatic and beautifully realized race locations over three continents to compete in an unprecedented variety of racing events.  Packed with the most powerful race cars - new and classic, circuit and drift - players will compete to conquer the most prestigious official race tracks and championships then beyond to compete in challenging city-based competitions, and then on through to road events and urban street races."
913,679614,GRID 2,"Be fast, be first and be famous as the race returns in GRID 2, the sequel to the critically acclaimed, multimillion-selling GRID. Experience aggressive racing against advanced AI and become immersed in the race with GRID 2's new TrueFeel Handling system which powers edge of control exhilaration behind the wheel of every iconic car. The next generation of the EGO Game Technology Platform delivers genre-defining visuals and jaw-dropping damage as you prove yourself across three continents in a new, evolving world of motorsport. Earn fame, fans and fortune as you blaze your way to the top in intense, relentless races on licensed circuits, beautifully realised city streets and lethal mountain roads. GRID 2 will also set the new standard for multiplayer racing with innovative modes, an entirely separate progression system and deep integration with RaceNet, the free online extension for Codemasters Racing games."
914,786046,GRID Autosport,"Its all about the teams, the rivals & the race in an intense world of professional motorsport. Racing alongside a teammate, overcome key rivals & satisfy team sponsors in ferocious races where every pass & position counts. In a huge career, specialise in your favourite racing discipline or conquer them all feel the aggression of the pack in Touring Cars, race Open-Wheel cars with precision, manage tyre wear in Endurance events, show car control in Tuner events & react on the fly in Street races. Each category features series for different classes, including Touring Cars, Hypercars, Prototypes, Single-Seaters, Drift cars & many, many more. GRID Autosport features over 100 routes across 22 locations & the worlds most exciting high-performance racing cars. Development has been driven by Community feedback to include the return of in-car view, authentic handling & multiplayer racing powered by RaceNet to deliver new weekly challenges & all-new Racing Clubs for online team competition."
915,979295,Grill-Off with Ultra Hand!,Welcome to Grill-Off with Ultra Hand! Nintendo first introduced the Ultra Hand to the world in 1966. People were fascinated by the little plastic arm that could reach out and grab objects. Now the Ultra Hand is back for the Wii console in Grill-Off with Ultra Hand! Use the Ultra Hand to pick up pieces of meat from the grill and deposit them on the plate in front of you. Just make sure you grab the meat before it burns to a crisp! Challenge yourself to beat your high score in single-player mode or compete against a friend in VS mode. Let's get grilling!
916,944160,GripShift,"GripShift combines high-flying platform gaming with extreme stunt driving action. Test your reflexes and bend your brain as you stunt your way through 120 twisting Challenge Mode levels across four uniquely themed worlds. Collect power-ups, avoid traps, and beat the clock as you compete for top leaderboard slots in single player mode, or deploy an arsenal of funky weapons and go head-to-head across 25 Race Mode tracks and 20 Deathmatch arenas in online multiplayer. Choose your driver, unlock faster vehicles, and customize your ride with new skins. GripShift is a gravity-defying thrill ride every racing fan must experience!"
917,952495,GTI Club + Rally Cote D'Azur,Bring the arcade-style racing frenzy of the original arcade game home to the PS3 in spectacular HD graphics. Players will race through the tight bends and back roads of the urban sprawl and then sweep up the steep mountainous roads along southern Frances beautiful Cote d'Azur. To tackle this wide variety of driving conditions a select group of small but powerful hatchbacks are perfect for the challenge. With full online support players can test their skills with online races up to 8 players in individual and team modes or the fast paced and hectic game of Bombtag.
918,971450,GTI Club Supermini Festa!,"GTI Club Supermini Festa! is based on the latest arcade iteration of the long-running series, and charges the player with racing a series of compact cars around a series of citiscapes across France, the UK, Italy, the US, and Japan. Everything about the game is geared towards searing speed and intuitive handling, with players tussling with CPU-controlled cars or their friends through busy streets as they attempt to be the first past the winning line."
919,629692,Guardian Heroes,"Much more than just a beat 'em up, Guardian Heroes is the perfect blend of action and adventure. Hack, slash and burn through hordes of androids, zombie warriors and goblins as you select your route through over 30 gripping levels, or battle it out in frantic 6-player mode with over 45 characters to choose from!"
920,672364,Guardians of Middle-Earth,"Guardians of Middle-earth brings up to 10 players together in five versus five competitive multiplayer battle arenas in the epic setting of Middle-earth. The game offers more than 20 iconic guardians, including Gandalf, Sauron, Gollum, Thrain and many more, for players to control in player versus player (PVP) matches. Gamers will have the ability to connect with other players via an in-game voice communication system, as well as access to a comprehensive online stat and leader board system where they can track friends' victories and defeats, and more."
921,942201,Guilty Gear 2: Overture,"Humanity created the Gears, biological weapons based on an endless energy called divine power. But one of the Gears went berserk, declared war on humanity, and started a terrible war. In response, mankind formed an order of elite knights, ending the Gears' reign of terror. It seemed that peace had been restored. But true history has yet to reveal itself, until now, in Guilty Gear 2 Overture!"
922,662021,Guilty Gear XX Accent Core Plus,"The fighting franchise that launched an entirely new style of fighting games is celebrating its 10th anniversary with the most complete and definitive version of the game on the PlayStation 2, PlayStation Portable and Nintendo Wii. Follow the stories of the 25 crazy combatants and dish out a mind-numbing amount of insane combos that the series is known for. Discover the back story to all of your favorite characters in the Guilty Gear mythos, with fully voiced dialogue. Accent Core Plus marks the return of fan favorites Kliff Undersn and Justice, rounding out the cast of 25 playable characters. Create a three-man team in Versus Mode to find out which characters are the ultimate Guilty Gear team-up. Level up your character's abilities and traits in the re-tuned Survival Mode."
923,952524,Guinness World Records: The Videogame,"Guinness World Recordsis full of amazing world records, giving players the opportunity to become a real world record breaker. The game's quick-fire action challenges can be played solo, in teams, or in competitive multi-player groups. Accessible game mechanics enable anyone to grow the longest fingernails ever seen; to walk a tightrope across the Grand Canyon; or even eat a jumbo jet. But true skill and dedication will be required to compete at the highest level. The ultimate prize: you may see your name appear in the official Guinness World Records book."
924,960094,Guitar Hero 5,"This fall, living room legends will rock any way they want in Guitar Hero 5. The entire set list is at players finger tips from the start, featuring genre-defining hits from some of the biggest rock artists and bands of all time, including The Rolling Stones, The White Stripes, Kings of Leon, Tom Petty, Bob Dylan, Johnny Cash, Santana and Vampire Weekend. Players take complete control as Guitar Hero 5 allows gamers to personalize and customize how they experience music by being able to play with any in-game instrument combination -- multiple vocalists, guitarists, bassists and drummers, in any game mode. With the games all-new Party Play Mode, getting the band back together has never been easier. Players can now jump in or drop out of gameplay seamlessly, without interrupting their jam session. Elevating the Guitar Hero series to new heights with unmatched social gameplay, an enhanced style, new in-game artists and more rock legends, Guitar Hero 5 features new surprises and challenges that will fire-up long-time fret board fanatics and create a new generation of enthusiasts."
925,935834,Guitar Hero II,"RedOctane's follow-up to the critically acclaimed rhythm game. Guitar Hero II features a brand-new and expanded track list, more venues and new play modes, and aims to rock longer and harder than its predecessor. RedOctane has once again teamed up with veteran music game developer Harmonix for the sequel, and is using famed recording studio WaveGroup for its music production, who also recorded the covers for the licensed tracks in the original Guitar Hero. The game's all-important track list encompasses all forms of rock and metal music including classic rock, hair metal, heavy metal, modern rock and alternative rock. In total, Guitar Hero II features more than 55 songs. New modes include a multiplayer co-op mode where players can play not only the lead guitar track, but rhythm or bass as well, allowing players to take on two different sections of the song simultaneously. Supports the Guitar Hero SG controller."
926,939093,Guitar Hero III: Legends of Rock,"Guitar Hero III: Legends of Rock drops you into the spotlight of the largest and most legendary rock concert ever. The star-studded soundtrack includes master tracks by such legendary artists as Guns N' Roses, The Rolling Stones, Beastie Boys, Muse and Pearl Jam, with added songs as made legendary by Kiss, Alice Cooper and Heart. Now drop that air guitar, tune your exclusive new Les Paul Guitar Controller and shred the night away with Guitar Hero III: Legends of Rock."
927,944203,Guitar Hero World Tour,"You'll be in rock-and-roll paradise with Guitar Hero World Tour. The game has advanced modes, options and tools for your rocking pleasure. Enjoy a vast amount of master recordings from some of the biggest acts of all time, including Van Halen, Linkin Park, the Eagles, Sublime and more. The game will also offer significantly more localized downloadable music than ever before. Guitar Hero World Tour gives you creative license to fully customize everything from characters' appearances and instruments to the band's logo and album covers. The innovative Music Studio lets you compose, record, edit and share music. The hard-hitting Battle of the Bands mode lets up to eight players get in on the mayhem. Jam like a pro and show off your talents like a true superstar."
928,944964,Guitar Hero: Aerosmith,"Guitar Hero: Aerosmith is considered an expansion of Guitar Hero III and it is the first title in the series primarily focused on a single band. The gameplay concept is similar to the game it is based on. About 60% of the included tracks are by Aerosmith, while the others have influenced or have opened for the band (Run-D.M.C., The Kings, Lenny Kravitz, ...). Four songs were re-recorded by the band directly for the game and they also performed as motion capture actors for their 3D models. The majority of the tracks consists of master recordings.The prominent game segment is the career mode where players go through the band's history, from the earlier seventies to 2001. Times of internal issues are not touched upon. Players initially start as Joe Perry but can later also unlock the other band members Brad Whitford and Tom Hamilton. The career has been divided into six tiers with five tracks, each based on a period in the band's history. There are also encores when a tier has been completed, and two opening acts playing as another band. After each tier, bonus material is shown such as trivia or video sequences and interviews."
929,946757,Guitar Hero: Metallica,"This title largely borrows from the novelties introduced in Guitar Hero: World Tour, with band career modes for single or multiple players with a storyline drawn as a cartoon, competitive modes online, and the possibility to play with different instruments such as a regular guitar, a bass guitar, drums, and doing the vocals. The storyline describes how a band wants to follow in the footsteps of the Metallica and become a leading act on their tour. This edition adds an Expert+ difficulty mode where players need to drum using a second bass pedal to mimic the playing style of Lars Ulrich, the drummer of the band. The members also did motion capture sessions for the avatars in the game.The music selection consists of 28 master recordings and 21 additional songs by others selected by the band. Bonus features include various videos and trivia about the songs. Progress is made by completing sets of songs, rather than a series of gigs as in Guitar Hero: World Tour, set in venues that were in important in the band's career. Performances are rated with stars and a certain amount is needed to progress and unlock a new set.The game also includes the GHTunes from World Tour where new songs can be created and shared. A new Drum Mode offers the possibility to play the drums without an existing drum track to create new rhythms, and the Battle mode (from Guitar Hero III: Legends of Rock), has been updated with Metallica influences for the power-ups, with names like Fade To Black, Under The Ice and Ride The Lightning."
930,958078,Guitar Hero: Smash Hits,"Guitar Hero Smash Hits is a spin-off Guitar Hero game featuring a compilation of songs from earlier releases in the franchise, including Guitar Hero, Guitar Hero II, Guitar Hero Encore: Rocks the 80s, Guitar Hero III: Legends of Rock and Guitar Hero: Aerosmith.The game's set list now supports four players in a full band set-up (introduced to the Guitar Hero series in World Tour), an 8-player battle of the bands setup, and all songs are now original recordings from the genuine artists and are all playable in the Quick Play mode without the need to complete the career first."
931,960087,Guitar Hero: Van Halen,"Guitar Hero: Van Halen lets you stand in the shoes of this Rock and Roll Hall of Fame band as you perform 25 epic Van Halen tracks, three signature Eddie Van Halen solos and 19 guest act tracks. Get the crowd roaring with your arena rock stylings on Van Halen hits like Jump, Hot for Teacher, Ain't Talkin' 'Bout Love and Dance the Night Away, as well as songs like Billy Idol's White Wedding, Foo Fighters' Best of You and Blink-182's First Date. Experience the excitement of playing as this ultimate party band as you rock out to dozens of enduring hits and prove you have the talent and the style to live up to the Van Halen legend."
932,991402,Guitar Hero: Warriors of Rock,"In Guitar Hero: Warriors of Rock, join with friends on an epic rock journey to save rock n' roll.  Featuring an impressive 90+ track set list, a totally redesigned rock-inspired guitar controller and a host of all-new gameplay features, living room legends and their friends can strum, drum and wail in the most immersive music videogame experience to date.  Delivering the quintessential rock music collection that focuses on guitar shredding hits from bands such as Black Sabbath, Slipknot and Megadeth and larger-than-life band anthems from Queen, Muse and KISS, players can unleash their inner rock warriors with more rewards and unlockable content than ever before in Guitar Hero: Warriors of Rock's Quest Mode, the franchise's first ever story-based mode, and Quickplay+, which invites challenge-starved fanatics to test their rock skills.  Running on the powerful Guitar Hero engine that has been expanded and refined and with encores from the addictive, award-winning gameplay features that made Guitar Hero one of the most popular franchises of all-time - such as Party Play, Competitive modes and any combination of up to four instruments - the game offers a complete interactive and connected experience bringing friends and foes to the stage in the ultimate rock music experience."
933,929179,Gun,"You can experience the lawless Wild West as gunslinger Colton White in the action title Gun. Traverse an expansive world where you'll encounter outlaws, Native Americans, corrupt lawmen, and army psychopaths. You can assault a fort, hunt for bounties, and upgrade your equipment as you battle through a variety of gameplay styles. Gun also features a story written by Hollywood script writer Randall Jahnson."
934,995721,Gunblade NY & L.A. Machineguns Arcade Hits Pack,"Two fast-paced and beloved arcade shooter games take you to the skies above some of America's most well-known locales. Up to two players control achineguns on two flying battle vehicles to destroy an android terrorist invasion. First, combat android invaders in New York City with your Gunblade helicopter gunship. Then, climb aboard a futuristic hovering gunship to battle a new force of android enemies in Los Angeles and West Coast locales such as Alcatraz, Yosemite and Las Vegas. Wii Zapper compatible and a host of added Wii features like online leaderboards for worldwide ranking and Wii Remote vibration complete the experience."
935,960486,Gunstar Heroes,"The Gunstar 9 planet was peaceful for many years until the vicious dictator Colonel Red kidnapped the Gunstar twins' older brother and used mind control to make him his slave. Now, face many different enemies and bosses in Gunstar Heroes, as you battle to stop the dictator from unleashing Golden Silver the Destructor with apocalyptic consequences!"
936,997384,Guwange,"At the far reaches of the Eastern kingdom, in the age of Muromachi... this is the tale of those who wielded the power of the Shikigami. In ages past, when men worshipped nature, believed in spirits and feared the darkness of night, they would also become envoys of a mysterious power. A unique shooting game set in the late Muromachi age of Japan, Guwange includes 3 fully-featured game modes. Challenge the online leaderboards in Score Attack mode! Play with a friend in online CO-OP play! The shooter classic Guwange is reborn for a new generation!"
937,974793,Gyromancer,"Players assume the role of Rivel, a summoner who ventures through the enchanted Aldemona Wood. Each stage contains its own objectives, from defeating beasts that block the player's way, to solving puzzles before time runs out. Rivel can learn to summon dozens of the unique beasts he encounters, bending their power to his will and commanding them in battle. Hidden within each stage are a number of rewards earned for completing feats great and small. Finding them all won't be easy. Are you up to the challenge?"
938,949392,Gyrostarr,"Gyrostarr challenges you and up to three additional players to pilot your ships through a series of twisting, turning techno-plasma tracks while battling a variety of deadly alien foes at ever-increasing speeds. While fighting and maneuvering, you must collect enough energy to activate the ancient warpgate at the end of each track. If you succeed, you can journey to the next, even deadlier track. If you fail, the gate will slam shut, destroying your ship. Enhance your ship with weapon pickups, coordinate attacks with your friends to fire powerful combined blasts, and use your grapple to snag energy and pickups in the midst of combat. Control your ship with the Wii Remote controller, Nunchuk controller or Classic Controller, or use the paired control system that allows two players to use a connected Wii Remote and Nunchuk or Classic Controller at the same time. Offering 50 levels of intense action, powerful pickups, and high-speed bonus levels and mayhem for up to four players, Gyrostarr is a killer arcade challenge."
939,935656,Gyruss,"Pilot a lone starship and fight through an armada of alien ships to save Earth in Gyruss, the classic 3-D space shooter! Battle your way from Neptune past Uranus, Saturn, Jupiter, and Mars earning power-ups and score bonuses along the way."
940,938257,Hail to the Chimp,"Hail to the Chimp is a fast-paced party game that delivers exciting gameplay, lush interactive environments, and a comic look at politics.  It is a bare-knuckled fight to win the crown of President of the animals."
941,630113,Half-Minute Hero: Super Mega Neo Climax,"A complete hypersonic RPG adventure:  start your quest, meet people who need your help, fight through dark dungeons, earn money, upgrade equipment, level up, level up, level up, and take down the final boss...all in just half a minute!  There are over 60 entire RPGs in HALF-MINUTE HERO, each with its own leaderboard to earn medals and compete with friends.  Become a true hero in the online versus RPG, Super Hero Wars.  100% Compatible with 8bit-retro style."
942,926632,Halo 3,"Halo 3 is the third game in the Halo Trilogy and provides the thrilling conclusion to the events begun in Halo: Combat Evolved. Halo 3 will pick up where Halo 2 left off. The Master Chief is returning to Earth to finish the fight. The Covenant occupation of Earth has uncovered a massive and ancient object beneath the African sands - an object who's secrets have yet to be revealed. Earth's forces are battered and beaten. The Master Chief's AI companion Cortana is still trapped in the clutches of the Gravemind - a horrifying Flood intelligence, and a civil war is raging in the heart of the Covenant. This is how the world ends..."
943,954261,Halo 3: ODST,"Halo 3: ODST returns players to familiar ground on a vital, top-secret mission. Originally titled Halo 3: Recon, the new game brings the perspective of new characters to the Human-Covenant struggle, as it explores the ODST, or Orbital Drop Shock Troopers."
944,632877,Halo 4,"The Master Chief returns to battle an ancient evil bent on vengeance and annihilation. Shipwrecked on a mysterious world, faced with new enemies and deadly technology, the universe will never be the same. Enlist aboard the Infinity to experience Halo's original multiplayer and Spartan Ops - episodic fiction-based co-op missions."
945,632871,Halo: Combat Evolved Anniversary,"Halo: Combat Evolved Anniversary is a spectacularly remastered version of the original Halo campaign, created in celebration of the 10th anniversary of one of the most beloved franchises in gaming history. With a bounty of new features including cooperative play over Xbox LIVE, a bundle of some of the most beloved multiplayer maps in Halo history reimagined for Xbox LIVE, new challenges and a new story to uncover."
946,960512,Halo: Reach,"In Halo: Reach, players experience the fateful moments that forged the Halo legend. It's the story of Noble Team, a squad of heroic Spartan soldiers, and their final stand on planet Reach, humanity's last line of defense between the terrifying Covenant and Earth. This darker story is echoed by grittier visuals amid a backdrop of massive, awe-inspiring environments. Characters, enemies and environments are rendered in amazing detail by an all-new engine designed to deliver epic-scale encounters against the cunning and ruthless Covenant."
